,acc,loss,val_acc,val_loss
0,0.881907407425068,0.4260108054125751,0.9521666663487752,0.17433225111166636
1,0.951666666649006,0.1682553732086111,0.9654999996821085,0.1198651024500529
2,0.9647592591709561,0.12102468066083061,0.9701666668256124,0.10580371797084809
3,0.9720555556438587,0.09397675701865443,0.9726666668256124,0.08788797946770986
4,0.9777407408113833,0.07466930605084808,0.973833333015442,0.08406527022520702
5,0.982203703739025,0.060467184159490796,0.9778333334922791,0.07727330567439397
6,0.9845370370900189,0.05115280869051262,0.9805000001589457,0.07210339620709419
7,0.9876481482364513,0.042290093807158646,0.9759999995231629,0.073521910349528
8,0.9899814815521241,0.03513986889521281,0.9798333334922791,0.071752206971248
9,0.9915370370723583,0.030365627690045922,0.9789999995231629,0.07140862266719342
10,0.9931481482717726,0.02440478620374644,0.9801666666666666,0.07350001614292463
11,0.9944259259435866,0.02083737167991974,0.9814999995231628,0.06817985357840856
12,0.9957222222398828,0.01668227347014127,0.9808333333333333,0.06785442943374316
13,0.9966296296296296,0.013647110770422,0.9818333334922791,0.0722828230659167
14,0.9969814815168028,0.01230988896748534,0.9804999995231628,0.07008978068331877
15,0.9974074074250681,0.010094363627058489,0.982,0.07149876160919666
16,0.9967592592945805,0.01151593712358563,0.9816666661898296,0.07322923978666465
17,0.9968148148148148,0.010293474126055285,0.9804999995231628,0.07702459814647833
18,0.9986111111111111,0.00640318503037647,0.9789999995231629,0.08220398426800966
19,0.9985185185715004,0.0063911660291530465,0.9779999995231629,0.09496991309026877
20,0.9986851851851852,0.0057403598446398975,0.9816666661898296,0.07390593043714762
21,0.9997222222222222,0.002370328034998642,0.9808333328564962,0.08401560213665167
22,0.9999444444444444,0.0016255652935899519,0.9821666661898295,0.07601866491883993
23,0.9999814814814815,0.00115129119468232,0.9830000001589457,0.07651849412918091
24,1.0,0.0008117910174790907,0.9813333328564962,0.08120398996770382
25,0.9999814814814815,0.0006810738706564599,0.9818333328564962,0.08047755620876948
26,0.9999814814814815,0.0005952544610050541,0.9805000001589457,0.08217208747565746
27,0.9919629629806236,0.025375764607141416,0.9781666668256124,0.0946319385568301
28,0.9943333333333333,0.01694928872468019,0.981,0.08169919580097
29,0.9985000000176606,0.005026956849765998,0.9811666661898295,0.08463751529157161
