,acc,loss,val_acc,val_loss
0,0.876518518447876,0.43512497678509465,0.9443333328564961,0.1953365390698115
1,0.9533148147265116,0.16380019221482453,0.9575000004768371,0.1420362412929535
2,0.9666481482717726,0.11436942429674997,0.9678333338101704,0.10723274433612824
3,0.9741851852734884,0.08698154338421644,0.9715,0.09798598591486612
4,0.9784629630159448,0.07088985012306108,0.9721666666666666,0.08874571804205576
5,0.9828333334569578,0.05809908331323553,0.9739999998410542,0.08338926231861114
6,0.9853888889948527,0.047812786283316436,0.974166666507721,0.08097450971603394
7,0.989240740776062,0.03760663711638362,0.9774999998410543,0.07409461077054341
8,0.9907222222575435,0.03183471990293927,0.9760000004768371,0.07847855778535207
9,0.9923148148324754,0.027029388901260165,0.9746666665077209,0.08390593592325846
10,0.9938703704056916,0.02162730124151265,0.9744999998410543,0.08145568756262461
11,0.9954814814814815,0.01725585142247103,0.9748333336512248,0.08536579648653667
12,0.9952222222575435,0.016472454387280677,0.9751666669845581,0.08366464455922444
13,0.9963518518871731,0.013738084825928564,0.9754999998410543,0.08127549676100412
14,0.9971296296649509,0.01160475595736945,0.9778333330154418,0.08563902374108633
15,0.9978518518518519,0.009334673231674565,0.9743333330154419,0.10143403649330139
16,0.9974074074250681,0.009667718491068593,0.9750000003178915,0.09737157078584036
17,0.9976296296296296,0.008949094891824104,0.9778333330154418,0.08769559752941132
18,0.9977592592592592,0.00805135325052672,0.9774999998410543,0.09464088197549184
19,0.9979259259259259,0.0072521058065747775,0.9721666671435039,0.11065230560302734
20,0.9983518518518518,0.006557078132612837,0.9770000003178915,0.09786777595678965
21,0.9997037037037036,0.002838590852433333,0.977166666507721,0.09372743006547292
22,0.9998333333333334,0.0019923929097130895,0.9793333336512248,0.09357449090480804
23,0.9999444444444444,0.0013037089726077049,0.9781666669845581,0.09198658990859986
24,0.9999629629806236,0.0010402446646519282,0.9783333336512248,0.09427031906445821
25,0.9999629629629629,0.0009036920207069704,0.9788333336512248,0.09252698330084483
26,0.9999629629629629,0.0008743448747080509,0.9790000003178915,0.09445773692925771
27,0.9999629629806236,0.0007635596698770921,0.9776666669845581,0.09459887806574503
28,0.9965370371076796,0.01135691769183096,0.9645000004768371,0.18176850593090058
29,0.9892962963492782,0.03166633507885315,0.974166666507721,0.11376790646711986
