,acc,loss,val_acc,val_loss
0,0.8810185183948941,0.432517132891549,0.9451666669845581,0.2061498460372289
1,0.9506666667549698,0.1683488828561924,0.9598333330154419,0.1475769407947858
2,0.9649259259789078,0.11809019929280988,0.9664999996821085,0.11948273950815201
3,0.9740185185891611,0.08808419035099171,0.9715000003178914,0.10083927996953329
4,0.9792037037920068,0.07007505760259099,0.9700000003178915,0.10050270988543829
5,0.9837222222928648,0.05501832267310884,0.9743333336512248,0.08817295263210932
6,0.98690740747805,0.04479016375652066,0.9750000004768371,0.08831925276915233
7,0.9887222222928648,0.03840200522873137,0.975333333492279,0.0876864799062411
8,0.9905185185891611,0.030877728593570214,0.9723333336512248,0.09804303586483001
9,0.9928518518695125,0.02508630531915912,0.9756666671435038,0.08885069197416305
10,0.9932962963492782,0.02225761146677865,0.9736666669845581,0.08863774567842483
11,0.9957592592592592,0.016291574786106745,0.9759999996821086,0.09012742344538371
12,0.9964814814991421,0.01351109869281451,0.9775000001589457,0.08868012684583663
13,0.9975925925925926,0.010445853976601804,0.975166666507721,0.09286217600107192
14,0.9969444444621051,0.010685960636370713,0.9749999996821086,0.09821494653820992
15,0.9979629629806236,0.008423255142514352,0.9795000001589457,0.08845388061801593
16,0.9979259259435865,0.008038425690873905,0.9753333330154419,0.10574000379443169
17,0.9988518519048337,0.005715786150622147,0.9778333336512248,0.09483127879103025
18,0.9994259259259259,0.003353225657440446,0.9794999995231628,0.09438899647196133
19,0.9996851851851852,0.002587408341846808,0.9776666661898296,0.10490184097488721
20,0.9939074074074075,0.017525656462888475,0.9740000001589457,0.1124942738811175
21,0.9973518518871731,0.008622614882334515,0.9768333330154418,0.10384649071097374
22,0.9997592592592592,0.0023438263697273753,0.9781666668256124,0.09980174850920837
23,0.9998888888888889,0.0012786972631907297,0.9785000001589457,0.09458961245417595
24,1.0,0.000672135065447677,0.9789999995231629,0.0967169728477796
25,0.9999629629629629,0.0005734016185936829,0.9789999995231629,0.09731241988142332
26,1.0,0.00043568259250821063,0.9789999995231629,0.09793181772033374
27,1.0,0.00038126229339589677,0.9783333328564962,0.0987902306218942
28,1.0,0.0003302215250484921,0.9794999995231628,0.09984083889921506
29,1.0,0.0003079118162083129,0.9791666661898295,0.10197488525509835
